order_number,customer_email,product_sku,quantity,unit_price,sale_date
ORD-000349,customer0468@demo-retail.com,SKU-1045,3,196.54,2026-04-29
ORD-000350,customer0306@demo-retail.com,SKU-1041,4,191.53,2026-08-25
ORD-000351,customer0272@demo-retail.com,SKU-1061,3,179.95,2025-03-01
ORD-000352,customer0127@demo-retail.com,SKU-1013,5,106.86,2026-07-22
ORD-000353,customer0486@demo-retail.com,SKU-1098,3,82.52,2025-02-27
ORD-000354,customer0091@demo-retail.com,SKU-1023,3,65.83,2025-12-30
ORD-000355,customer0015@demo-retail.com,SKU-1076,5,200.92,2026-01-03
ORD-000356,customer0486@demo-retail.com,SKU-1073,2,71.25,2026-07-26
ORD-000357,customer0159@demo-retail.com,SKU-1070,1,70.84,2026-05-20
ORD-000358,customer0245@demo-retail.com,SKU-1068,12,208.13,2026-08-26
ORD-000359,customer0031@demo-retail.com,SKU-1042,4,80.83,2026-07-17
ORD-000360,customer0441@demo-retail.com,SKU-1068,3,188.5,2025-04-24
ORD-000361,customer0173@demo-retail.com,SKU-1013,4,88.01,2026-08-24
ORD-000362,customer0163@demo-retail.com,SKU-1084,1,78.72,2026-05-14
ORD-000363,customer0341@demo-retail.com,SKU-1029,1,25.73,2026-01-01
ORD-000364,customer0374@demo-retail.com,SKU-1023,12,65.83,2025-05-11
ORD-000365,customer0094@demo-retail.com,SKU-1005,2,137.03,2026-04-08
ORD-000366,customer0290@demo-retail.com,SKU-1082,3,143.77,2025-08-15
ORD-000367,customer0178@demo-retail.com,SKU-1031,2,86.6,2026-08-12
ORD-000368,customer0006@demo-retail.com,SKU-1058,2,143.75,2026-06-07
ORD-000369,customer0369@demo-retail.com,SKU-1014,48,53.53,2026-06-27
ORD-000370,customer0253@demo-retail.com,SKU-1053,2,200.77,2026-07-20
ORD-000371,customer0334@demo-retail.com,SKU-1074,2,138.79,2026-05-01
ORD-000372,customer0011@demo-retail.com,SKU-1038,4,159.03,2026-08-23
ORD-000373,customer0083@demo-retail.com,SKU-1049,2,120.73,2026-07-19
ORD-000374,customer0305@demo-retail.com,SKU-1044,3,163.76,2025-04-06
ORD-000375,customer0085@demo-retail.com,SKU-1084,5,78.72,2026-03-18
ORD-000376,customer0499@demo-retail.com,SKU-1027,8,207.42,2026-06-08
ORD-000377,customer0339@demo-retail.com,SKU-1034,1,41.31,2026-07-08
ORD-000378,customer0431@demo-retail.com,SKU-1071,6,169.87,2026-04-07
ORD-000379,customer0050@demo-retail.com,SKU-1026,2,180.29,2026-05-01
ORD-000380,customer0402@demo-retail.com,SKU-1040,1,86.56,2026-08-02
ORD-000381,customer0279@demo-retail.com,SKU-1083,2,30.78,2025-04-04
ORD-000382,customer0023@demo-retail.com,SKU-1058,10,143.75,2026-07-15
ORD-000383,customer0032@demo-retail.com,SKU-1073,2,71.25,2026-06-24
ORD-000384,customer0212@demo-retail.com,SKU-1070,2,87.63,2026-06-04
ORD-000385,customer0215@demo-retail.com,SKU-1067,3,36.93,2026-05-24
ORD-000386,customer0244@demo-retail.com,SKU-1031,1,92.84,2026-08-10
ORD-000387,customer0293@demo-retail.com,SKU-1065,1,13.45,2025-02-05
ORD-000388,customer0487@demo-retail.com,SKU-1016,1,131.13,2025-05-31
ORD-000389,customer0022@demo-retail.com,SKU-1017,1,25.53,2025-07-17
ORD-000390,customer0133@demo-retail.com,SKU-1077,1,42.14,2026-07-25
ORD-000391,customer0285@demo-retail.com,SKU-1050,1,17.29,2025-03-31
ORD-000392,customer0403@demo-retail.com,SKU-1002,3,164.25,2026-05-06
ORD-000393,customer0077@demo-retail.com,SKU-1054,1,97.36,2025-04-26
ORD-000394,customer0289@demo-retail.com,SKU-1014,2,53.53,2025-04-13
ORD-000395,customer0136@demo-retail.com,SKU-1053,6,200.77,2025-12-19
ORD-000396,customer0142@demo-retail.com,SKU-1023,2,65.83,2026-08-22
ORD-000397,customer0203@demo-retail.com,SKU-1005,3,137.03,2026-02-16
ORD-000398,customer0460@demo-retail.com,SKU-1035,1,27.51,2026-05-02
ORD-000399,customer0432@demo-retail.com,SKU-1036,1,172.63,2025-11-15
ORD-000400,customer0154@demo-retail.com,SKU-1018,1,212.85,2026-07-04
ORD-000401,customer0214@demo-retail.com,SKU-1094,1,157.64,2025-10-03
ORD-000402,customer0249@demo-retail.com,SKU-1095,1,122.17,2026-02-21
ORD-000403,customer0034@demo-retail.com,SKU-1021,1,37.38,2026-06-12
ORD-000404,customer0015@demo-retail.com,SKU-1073,1,71.25,2026-04-19
ORD-000405,customer0017@demo-retail.com,SKU-1032,1,184.38,2026-08-17
ORD-000406,customer0422@demo-retail.com,SKU-1048,2,172.36,2025-10-08
ORD-000407,customer0191@demo-retail.com,SKU-1031,1,92.84,2025-02-01
ORD-000408,customer0283@demo-retail.com,SKU-1076,2,187.69,2026-05-01
ORD-000409,customer0015@demo-retail.com,SKU-1037,2,11.65,2025-04-03
ORD-000410,customer0116@demo-retail.com,SKU-1083,4,30.78,2025-08-15
ORD-000411,customer0496@demo-retail.com,SKU-1100,1,184.08,2026-08-26
ORD-000412,customer0130@demo-retail.com,SKU-1029,4,30.41,2025-01-09
ORD-000413,customer0459@demo-retail.com,SKU-1055,3,59.59,2025-10-09
ORD-000414,customer0347@demo-retail.com,SKU-1039,1,172.42,2026-05-04
ORD-000415,customer0340@demo-retail.com,SKU-1066,5,98.82,2026-08-30
ORD-000416,customer0351@demo-retail.com,SKU-1039,6,163.5,2026-06-20
ORD-000417,customer0336@demo-retail.com,SKU-1034,1,41.31,2025-10-11
ORD-000418,customer0392@demo-retail.com,SKU-1067,1,34.29,2026-07-24
ORD-000419,customer0164@demo-retail.com,SKU-1085,4,20.48,2026-02-18
ORD-000420,customer0465@demo-retail.com,SKU-1034,4,41.31,2025-10-30
ORD-000421,customer0176@demo-retail.com,SKU-1025,1,125.72,2026-04-07
ORD-000422,customer0184@demo-retail.com,SKU-1086,1,152.93,2026-05-02
ORD-000423,customer0151@demo-retail.com,SKU-1024,2,64.45,2026-07-26
ORD-000424,customer0461@demo-retail.com,SKU-1088,2,124.75,2025-07-07
ORD-000425,customer0404@demo-retail.com,SKU-1054,3,97.36,2025-11-11
ORD-000426,customer0241@demo-retail.com,SKU-1016,2,138.37,2026-05-05
ORD-000427,customer0456@demo-retail.com,SKU-1061,2,162.33,2026-08-13
ORD-000428,customer0446@demo-retail.com,SKU-1007,4,153.68,2026-05-18
ORD-000429,customer0074@demo-retail.com,SKU-1059,1,179.16,2026-04-08
ORD-000430,customer0324@demo-retail.com,SKU-1043,1,76.68,2026-05-15
ORD-000431,customer0108@demo-retail.com,SKU-1036,4,157.9,2026-05-08
ORD-000432,customer0315@demo-retail.com,SKU-1017,6,25.53,2026-08-09
ORD-000433,customer0003@demo-retail.com,SKU-1050,2,17.29,2026-05-01
ORD-000434,customer0388@demo-retail.com,SKU-1042,3,80.83,2026-08-28
ORD-000435,customer0356@demo-retail.com,SKU-1029,1,30.41,2025-09-12
ORD-000436,customer0157@demo-retail.com,SKU-1076,2,200.92,2026-04-25
ORD-000437,customer0373@demo-retail.com,SKU-1059,3,179.16,2026-06-18
ORD-000438,customer0462@demo-retail.com,SKU-1044,1,163.76,2026-07-28
ORD-000439,customer0117@demo-retail.com,SKU-1003,1,44.45,2026-05-20
ORD-000440,customer0259@demo-retail.com,SKU-1076,2,200.92,2026-08-26
ORD-000441,customer0449@demo-retail.com,SKU-1049,1,120.73,2025-02-08
ORD-000442,customer0056@demo-retail.com,SKU-1085,2,18.5,2025-02-19
ORD-000443,customer0281@demo-retail.com,SKU-1016,1,138.37,2026-05-26
ORD-000444,customer0216@demo-retail.com,SKU-1039,2,172.42,2026-08-29
ORD-000445,customer0426@demo-retail.com,SKU-1054,1,97.36,2026-07-27
ORD-000446,customer0402@demo-retail.com,SKU-1015,6,135.22,2026-06-20
ORD-000447,customer0499@demo-retail.com,SKU-1067,3,36.93,2026-06-25
ORD-000448,customer0255@demo-retail.com,SKU-1071,3,212.19,2026-08-21
ORD-000449,customer0007@demo-retail.com,SKU-1001,4,89.9,2026-07-02
ORD-000450,customer0487@demo-retail.com,SKU-1020,2,154.32,2026-05-21
ORD-000451,customer0330@demo-retail.com,SKU-1033,1,70.43,2025-04-14
ORD-000452,customer0052@demo-retail.com,SKU-1007,3,185.15,2026-05-05
ORD-000453,customer0161@demo-retail.com,SKU-1087,3,109.95,2026-01-04
ORD-000454,customer0340@demo-retail.com,SKU-1018,4,212.85,2025-01-10
ORD-000455,customer0048@demo-retail.com,SKU-1094,2,181.98,2025-10-02
ORD-000456,customer0140@demo-retail.com,SKU-1059,1,179.16,2026-05-21
ORD-000457,customer0454@demo-retail.com,SKU-1084,2,71.2,2026-05-16
ORD-000458,customer0214@demo-retail.com,SKU-1014,2,53.53,2026-07-22
ORD-000459,customer0313@demo-retail.com,SKU-1024,3,76.84,2026-05-11
ORD-000460,customer0472@demo-retail.com,SKU-1062,3,78.14,2026-07-29
ORD-000461,customer0336@demo-retail.com,SKU-1034,2,41.31,2026-08-15
ORD-000462,customer0290@demo-retail.com,SKU-1093,10,65.65,2026-08-14
ORD-000463,customer0353@demo-retail.com,SKU-1067,3,33.21,2026-06-16
ORD-000464,customer0347@demo-retail.com,SKU-1085,1,18.92,2026-06-04
ORD-000465,customer0330@demo-retail.com,SKU-1002,1,164.25,2025-02-25
ORD-000466,customer0039@demo-retail.com,SKU-1022,1,19.15,2026-04-27
ORD-000467,customer0260@demo-retail.com,SKU-1007,1,185.15,2026-06-21
ORD-000468,customer0236@demo-retail.com,SKU-1011,1,139.27,2026-07-02
ORD-000469,customer0162@demo-retail.com,SKU-1058,1,143.75,2026-04-26
ORD-000470,customer0212@demo-retail.com,SKU-1052,2,77.39,2025-04-16
ORD-000471,customer0288@demo-retail.com,SKU-1066,1,98.82,2025-11-08
ORD-000472,customer0419@demo-retail.com,SKU-1007,6,185.15,2026-01-08
ORD-000473,customer0337@demo-retail.com,SKU-1092,1,204.34,2026-05-02
ORD-000474,customer0175@demo-retail.com,SKU-1001,3,89.9,2026-07-06
ORD-000475,customer0192@demo-retail.com,SKU-1067,2,30.45,2026-07-15
ORD-000476,customer0131@demo-retail.com,SKU-1014,10,53.53,2026-05-19
ORD-000477,customer0235@demo-retail.com,SKU-1028,1,136.36,2026-02-07
ORD-000478,customer0475@demo-retail.com,SKU-1006,2,16.28,2026-05-17
ORD-000479,customer0338@demo-retail.com,SKU-1059,8,179.16,2026-05-08
ORD-000480,customer0377@demo-retail.com,SKU-1068,5,208.13,2025-01-05
ORD-000481,customer0400@demo-retail.com,SKU-1066,5,87.63,2026-05-10
ORD-000482,customer0199@demo-retail.com,SKU-1014,1,53.53,2025-05-12
ORD-000483,customer0312@demo-retail.com,SKU-1054,1,97.36,2026-05-25
ORD-000484,customer0232@demo-retail.com,SKU-1038,3,141.6,2026-06-05
ORD-000485,customer0432@demo-retail.com,SKU-1039,6,172.42,2026-06-09
ORD-000486,customer0112@demo-retail.com,SKU-1081,3,88.5,2026-07-21
ORD-000487,customer0068@demo-retail.com,SKU-1087,3,118.52,2026-06-04
ORD-000488,customer0356@demo-retail.com,SKU-1070,1,87.63,2026-05-31
ORD-000489,customer0299@demo-retail.com,SKU-1062,4,78.14,2026-07-30
ORD-000490,customer0450@demo-retail.com,SKU-1037,1,13.15,2026-04-17
ORD-000491,customer0075@demo-retail.com,SKU-1049,2,101.42,2026-08-25
ORD-000492,customer0129@demo-retail.com,SKU-1088,2,134.16,2025-10-21
ORD-000493,customer0184@demo-retail.com,SKU-1005,2,127.47,2026-04-15
ORD-000494,customer0332@demo-retail.com,SKU-1096,1,31.37,2025-08-18
ORD-000495,customer0341@demo-retail.com,SKU-1089,1,155.72,2025-10-22
ORD-000496,customer0028@demo-retail.com,SKU-1071,3,212.19,2026-06-12
ORD-000497,customer0467@demo-retail.com,SKU-1029,2,30.41,2026-03-30
ORD-000498,customer0379@demo-retail.com,SKU-1070,3,87.63,2026-04-03
ORD-000499,customer0091@demo-retail.com,SKU-1058,1,135.75,2025-10-29
ORD-000500,customer0021@demo-retail.com,SKU-1049,2,120.73,2025-05-03
ORD-000501,customer0003@demo-retail.com,SKU-1033,3,70.43,2026-04-04
ORD-000502,customer0306@demo-retail.com,SKU-1042,1,80.83,2026-07-23
ORD-000503,customer0405@demo-retail.com,SKU-1063,2,59.41,2026-06-15
ORD-000504,customer0113@demo-retail.com,SKU-1068,1,208.13,2025-11-22
ORD-000505,customer0279@demo-retail.com,SKU-1054,1,81.12,2025-06-13
ORD-000506,customer0185@demo-retail.com,SKU-1043,10,76.68,2026-06-08
ORD-000507,customer0422@demo-retail.com,SKU-1072,2,115.43,2026-05-02
ORD-000508,customer0124@demo-retail.com,SKU-1058,4,143.75,2026-06-04
ORD-000509,customer0454@demo-retail.com,SKU-1088,1,146.2,2025-02-10
ORD-000510,customer0277@demo-retail.com,SKU-1033,3,61.8,2026-01-31
ORD-000511,customer0229@demo-retail.com,SKU-1066,4,98.82,2026-06-11
ORD-000512,customer0043@demo-retail.com,SKU-1066,3,93.23,2025-11-25
ORD-000513,customer0034@demo-retail.com,SKU-1081,2,88.5,2026-08-30
ORD-000514,customer0106@demo-retail.com,SKU-1014,2,53.53,2026-05-15
ORD-000515,customer0419@demo-retail.com,SKU-1083,2,30.78,2026-03-22
ORD-000516,customer0170@demo-retail.com,SKU-1092,6,168.93,2026-05-06
ORD-000517,customer0421@demo-retail.com,SKU-1074,5,138.79,2026-08-13
ORD-000518,customer0162@demo-retail.com,SKU-1056,8,72.27,2026-05-20
ORD-000519,customer0382@demo-retail.com,SKU-1097,1,199.29,2026-08-15
ORD-000520,customer0149@demo-retail.com,SKU-1014,4,53.53,2026-04-25
ORD-000521,customer0203@demo-retail.com,SKU-1049,6,99.41,2026-05-11
ORD-000522,customer0152@demo-retail.com,SKU-1070,1,79.01,2026-05-23
ORD-000523,customer0284@demo-retail.com,SKU-1002,1,132.43,2026-01-18
ORD-000524,customer0281@demo-retail.com,SKU-1069,4,119.91,2026-05-23
ORD-000525,customer0212@demo-retail.com,SKU-1028,3,136.36,2025-12-19
ORD-000526,customer0316@demo-retail.com,SKU-1029,5,30.41,2026-07-15
ORD-000527,customer0436@demo-retail.com,SKU-1007,1,185.15,2026-04-08
ORD-000528,customer0149@demo-retail.com,SKU-1010,4,101.84,2026-04-13
ORD-000529,customer0488@demo-retail.com,SKU-1063,1,53.37,2026-04-05
ORD-000530,customer0163@demo-retail.com,SKU-1025,1,125.72,2026-08-14
ORD-000531,customer0290@demo-retail.com,SKU-1020,1,154.32,2026-08-22
ORD-000532,customer0161@demo-retail.com,SKU-1001,5,89.9,2025-06-22
ORD-000533,customer0431@demo-retail.com,SKU-1036,3,172.63,2026-03-23
ORD-000534,customer0229@demo-retail.com,SKU-1060,3,197.65,2026-05-01
ORD-000535,customer0311@demo-retail.com,SKU-1083,2,30.78,2026-07-18
ORD-000536,customer0135@demo-retail.com,SKU-1026,5,213.67,2026-07-06
ORD-000537,customer0324@demo-retail.com,SKU-1065,2,13.45,2025-01-20
ORD-000538,customer0283@demo-retail.com,SKU-1005,5,137.03,2026-07-08
ORD-000539,customer0201@demo-retail.com,SKU-1047,2,170.24,2026-07-24
ORD-000540,customer0238@demo-retail.com,SKU-1018,2,181.9,2025-10-25
ORD-000541,customer0351@demo-retail.com,SKU-1079,2,151.8,2026-07-01
ORD-000542,customer0486@demo-retail.com,SKU-1073,2,71.25,2026-07-17
ORD-000543,customer0021@demo-retail.com,SKU-1046,4,36.88,2026-04-30
ORD-000544,customer0022@demo-retail.com,SKU-1030,2,21.41,2026-05-29
ORD-000545,customer0470@demo-retail.com,SKU-1061,1,170.43,2026-02-02
ORD-000546,customer0425@demo-retail.com,SKU-1082,6,143.77,2026-04-20
ORD-000547,customer0193@demo-retail.com,SKU-1023,2,65.83,2026-04-08
ORD-000548,customer0129@demo-retail.com,SKU-1067,3,36.93,2025-03-21
ORD-000549,customer0250@demo-retail.com,SKU-1045,6,196.54,2026-06-02
ORD-000550,customer0085@demo-retail.com,SKU-1057,3,205.38,2026-07-27
ORD-000551,customer0081@demo-retail.com,SKU-1024,1,76.84,2026-07-24
ORD-000552,customer0416@demo-retail.com,SKU-1054,6,87.75,2026-07-04
ORD-000553,customer0427@demo-retail.com,SKU-1083,3,30.78,2026-07-21
ORD-000554,customer0323@demo-retail.com,SKU-1018,2,212.85,2026-07-21
ORD-000555,customer0473@demo-retail.com,SKU-1034,1,41.31,2026-07-20
ORD-000556,customer0010@demo-retail.com,SKU-1082,4,143.77,2026-04-09
ORD-000557,customer0230@demo-retail.com,SKU-1028,3,136.36,2025-03-29
ORD-000558,customer0308@demo-retail.com,SKU-1053,3,200.77,2026-07-06
ORD-000559,customer0086@demo-retail.com,SKU-1034,6,41.31,2026-06-08
ORD-000560,customer0194@demo-retail.com,SKU-1030,4,17.78,2026-08-14
ORD-000561,customer0215@demo-retail.com,SKU-1088,1,146.2,2026-06-01
ORD-000562,customer0258@demo-retail.com,SKU-1069,2,107.79,2026-08-22
ORD-000563,customer0460@demo-retail.com,SKU-1001,1,89.9,2026-07-07
ORD-000564,customer0448@demo-retail.com,SKU-1048,4,172.36,2026-05-16
ORD-000565,customer0196@demo-retail.com,SKU-1099,1,163.0,2026-04-30
ORD-000566,customer0218@demo-retail.com,SKU-1013,3,106.86,2026-08-13
ORD-000567,customer0307@demo-retail.com,SKU-1037,4,13.15,2026-08-10
ORD-000568,customer0268@demo-retail.com,SKU-1074,5,124.66,2026-08-30
ORD-000569,customer0186@demo-retail.com,SKU-1053,2,200.77,2025-11-20
ORD-000570,customer0217@demo-retail.com,SKU-1069,5,119.91,2026-06-26
ORD-000571,customer0105@demo-retail.com,SKU-1097,1,199.29,2026-02-11
ORD-000572,customer0285@demo-retail.com,SKU-1072,5,115.43,2026-05-29
ORD-000573,customer0071@demo-retail.com,SKU-1095,1,122.17,2026-05-22
ORD-000574,customer0487@demo-retail.com,SKU-1090,2,206.84,2026-04-03
ORD-000575,customer0315@demo-retail.com,SKU-1071,4,212.19,2026-06-06
ORD-000576,customer0422@demo-retail.com,SKU-1012,1,72.77,2026-08-30
ORD-000577,customer0114@demo-retail.com,SKU-1034,1,41.31,2026-08-15
ORD-000578,customer0336@demo-retail.com,SKU-1079,4,151.8,2026-02-15
ORD-000579,customer0254@demo-retail.com,SKU-1082,4,143.77,2026-07-18
ORD-000580,customer0100@demo-retail.com,SKU-1037,3,13.15,2026-06-15
ORD-000581,customer0087@demo-retail.com,SKU-1079,4,151.8,2026-07-03
ORD-000582,customer0142@demo-retail.com,SKU-1012,3,72.77,2025-06-11
ORD-000583,customer0266@demo-retail.com,SKU-1026,1,213.67,2026-04-03
ORD-000584,customer0372@demo-retail.com,SKU-1037,2,13.15,2026-07-17
ORD-000585,customer0311@demo-retail.com,SKU-1029,1,30.41,2026-06-22
ORD-000586,customer0090@demo-retail.com,SKU-1034,6,33.5,2026-08-30
ORD-000587,customer0490@demo-retail.com,SKU-1066,3,98.82,2026-08-02
ORD-000588,customer0227@demo-retail.com,SKU-1089,2,155.72,2025-09-14
ORD-000589,customer0235@demo-retail.com,SKU-1100,2,196.51,2025-12-14
ORD-000590,customer0133@demo-retail.com,SKU-1015,8,135.22,2026-05-09
ORD-000591,customer0212@demo-retail.com,SKU-1041,1,191.53,2025-08-24
ORD-000592,customer0148@demo-retail.com,SKU-1032,3,184.38,2026-06-25
ORD-000593,customer0477@demo-retail.com,SKU-1071,2,212.19,2025-03-19
ORD-000594,customer0094@demo-retail.com,SKU-1035,3,27.51,2026-04-07
ORD-000595,customer0103@demo-retail.com,SKU-1095,1,122.17,2026-05-26
ORD-000596,customer0428@demo-retail.com,SKU-1026,5,213.67,2026-07-04
ORD-000597,customer0472@demo-retail.com,SKU-1016,6,138.37,2026-08-04
ORD-000598,customer0439@demo-retail.com,SKU-1098,3,71.99,2026-08-30
ORD-000599,customer0445@demo-retail.com,SKU-1074,4,138.79,2026-05-20
ORD-000600,customer0204@demo-retail.com,SKU-1036,6,172.63,2026-06-08
ORD-000601,customer0482@demo-retail.com,SKU-1062,4,78.14,2026-05-15
ORD-000602,customer0500@demo-retail.com,SKU-1059,1,179.16,2026-07-18
ORD-000603,customer0346@demo-retail.com,SKU-1002,3,164.25,2026-08-29
ORD-000604,customer0281@demo-retail.com,SKU-1024,3,76.84,2026-06-26
ORD-000605,customer0095@demo-retail.com,SKU-1047,2,170.24,2025-12-18
ORD-000606,customer0438@demo-retail.com,SKU-1047,4,170.24,2026-01-17
ORD-000607,customer0118@demo-retail.com,SKU-1088,6,146.2,2026-04-06
ORD-000608,customer0439@demo-retail.com,SKU-1056,6,68.21,2026-07-23
ORD-000609,customer0216@demo-retail.com,SKU-1023,2,65.83,2026-08-29
ORD-000610,customer0369@demo-retail.com,SKU-1069,1,119.91,2026-06-14
ORD-000611,customer0204@demo-retail.com,SKU-1007,10,154.1,2026-04-08
ORD-000612,customer0382@demo-retail.com,SKU-1058,5,143.75,2026-08-07
ORD-000613,customer0011@demo-retail.com,SKU-1045,1,196.54,2026-06-27
ORD-000614,customer0295@demo-retail.com,SKU-1074,6,138.79,2025-07-23
ORD-000615,customer0167@demo-retail.com,SKU-1046,5,36.88,2025-10-19
ORD-000616,customer0315@demo-retail.com,SKU-1049,2,120.73,2025-03-22
ORD-000617,customer0414@demo-retail.com,SKU-1082,3,143.77,2026-07-20
ORD-000618,customer0041@demo-retail.com,SKU-1010,2,101.84,2026-05-20
ORD-000619,customer0137@demo-retail.com,SKU-1091,1,82.94,2026-06-18
ORD-000620,customer0301@demo-retail.com,SKU-1096,2,31.37,2026-01-07
ORD-000621,customer0373@demo-retail.com,SKU-1017,4,25.53,2026-08-26
ORD-000622,customer0086@demo-retail.com,SKU-1027,1,195.08,2025-03-23
ORD-000623,customer0395@demo-retail.com,SKU-1004,2,24.08,2026-08-18
ORD-000624,customer0080@demo-retail.com,SKU-1080,2,61.43,2026-06-25
ORD-000625,customer0378@demo-retail.com,SKU-1032,3,184.38,2026-07-04
ORD-000626,customer0018@demo-retail.com,SKU-1004,6,24.08,2026-07-19
ORD-000627,customer0500@demo-retail.com,SKU-1060,2,197.65,2026-05-02
ORD-000628,customer0277@demo-retail.com,SKU-1090,2,206.84,2026-07-28
ORD-000629,customer0269@demo-retail.com,SKU-1056,4,72.27,2026-08-01
ORD-000630,customer0117@demo-retail.com,SKU-1070,2,87.63,2026-05-09
ORD-000631,customer0156@demo-retail.com,SKU-1020,1,154.32,2026-06-26
ORD-000632,customer0147@demo-retail.com,SKU-1045,2,184.42,2025-05-20
ORD-000633,customer0005@demo-retail.com,SKU-1039,1,172.42,2026-05-04
ORD-000634,customer0192@demo-retail.com,SKU-1071,1,212.19,2026-08-30
ORD-000635,customer0367@demo-retail.com,SKU-1021,2,37.38,2026-06-29
ORD-000636,customer0217@demo-retail.com,SKU-1011,2,139.27,2026-06-25
ORD-000637,customer0333@demo-retail.com,SKU-1037,6,13.15,2025-10-06
ORD-000638,customer0070@demo-retail.com,SKU-1024,2,76.84,2026-08-14
ORD-000639,customer0319@demo-retail.com,SKU-1090,3,206.84,2026-06-23
ORD-000640,customer0096@demo-retail.com,SKU-1003,3,44.45,2026-04-17
ORD-000641,customer0005@demo-retail.com,SKU-1094,1,159.06,2026-05-11
ORD-000642,customer0191@demo-retail.com,SKU-1064,3,182.15,2026-06-13
ORD-000643,customer0137@demo-retail.com,SKU-1008,1,43.37,2026-07-25
ORD-000644,customer0425@demo-retail.com,SKU-1049,8,120.73,2026-06-28
ORD-000645,customer0500@demo-retail.com,SKU-1099,1,163.0,2026-01-30
ORD-000646,customer0395@demo-retail.com,SKU-1095,2,122.17,2026-05-06
ORD-000647,customer0493@demo-retail.com,SKU-1088,1,146.2,2026-05-24
ORD-000648,customer0480@demo-retail.com,SKU-1096,10,27.36,2025-02-13
ORD-000649,customer0443@demo-retail.com,SKU-1007,2,185.15,2026-05-31
ORD-000650,customer0008@demo-retail.com,SKU-1042,3,80.83,2026-05-12
ORD-000651,customer0497@demo-retail.com,SKU-1002,1,164.25,2026-06-30
ORD-000652,customer0395@demo-retail.com,SKU-1048,4,140.25,2026-07-23
ORD-000653,customer0183@demo-retail.com,SKU-1008,1,49.82,2026-08-16
ORD-000654,customer0120@demo-retail.com,SKU-1063,6,59.41,2025-05-09
ORD-000655,customer0376@demo-retail.com,SKU-1057,1,205.38,2025-12-22
ORD-000656,customer0461@demo-retail.com,SKU-1033,1,70.43,2026-07-28
ORD-000657,customer0251@demo-retail.com,SKU-1090,1,206.84,2026-04-15
